file,original_label,teacher_pred_class,teacher_happy_prob,teacher_confidence,top2_predictions,retained,filter_reason
happy_cand_02511.png,happy,neutral,0.292,0.5081,"neutral(0.51), happy(0.29)",False,Teacher predicted 'neutral' (0.508)
happy_cand_02512.png,happy,happy,0.8728,0.8728,"happy(0.87), disgust(0.06)",True,Accepted
happy_cand_02513.png,happy,happy,0.7985,0.7985,"happy(0.80), disgust(0.07)",True,Accepted
happy_cand_02514.png,happy,happy,0.8454,0.8454,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_02515.png,happy,neutral,0.1316,0.4933,"neutral(0.49), sad(0.14)",False,Teacher predicted 'neutral' (0.493)
happy_cand_02516.png,happy,neutral,0.1152,0.5547,"neutral(0.55), happy(0.12)",False,Teacher predicted 'neutral' (0.555)
happy_cand_02517.png,happy,happy,0.6224,0.6224,"happy(0.62), neutral(0.11)",False,Low Happy probability (0.622 < 0.7)
happy_cand_02518.png,happy,happy,0.8614,0.8614,"happy(0.86), disgust(0.06)",True,Accepted
happy_cand_02519.png,happy,happy,0.816,0.816,"happy(0.82), neutral(0.07)",True,Accepted
happy_cand_02520.png,happy,neutral,0.1902,0.6417,"neutral(0.64), happy(0.19)",False,Teacher predicted 'neutral' (0.642)
happy_cand_02521.png,happy,happy,0.6606,0.6606,"happy(0.66), disgust(0.10)",False,Low Happy probability (0.661 < 0.7)
happy_cand_02522.png,happy,happy,0.2523,0.2523,"happy(0.25), neutral(0.21)",False,Low Happy probability (0.252 < 0.7)
happy_cand_02523.png,happy,happy,0.8228,0.8228,"happy(0.82), disgust(0.07)",True,Accepted
happy_cand_02524.png,happy,neutral,0.2145,0.5959,"neutral(0.60), happy(0.21)",False,Teacher predicted 'neutral' (0.596)
happy_cand_02525.png,happy,happy,0.7734,0.7734,"happy(0.77), neutral(0.11)",True,Accepted
happy_cand_02526.png,happy,neutral,0.0628,0.7387,"neutral(0.74), sad(0.08)",False,Teacher predicted 'neutral' (0.739)
happy_cand_02527.png,happy,neutral,0.2928,0.4835,"neutral(0.48), happy(0.29)",False,Teacher predicted 'neutral' (0.483)
happy_cand_02528.png,happy,neutral,0.2704,0.3591,"neutral(0.36), happy(0.27)",False,Teacher predicted 'neutral' (0.359)
happy_cand_02529.png,happy,happy,0.7653,0.7653,"happy(0.77), neutral(0.09)",True,Accepted
happy_cand_02530.png,happy,happy,0.7002,0.7002,"happy(0.70), neutral(0.13)",True,Accepted
happy_cand_02531.png,happy,happy,0.4116,0.4116,"happy(0.41), surprise(0.39)",False,Low Happy probability (0.412 < 0.7)
happy_cand_02532.png,happy,neutral,0.175,0.5613,"neutral(0.56), happy(0.17)",False,Teacher predicted 'neutral' (0.561)
happy_cand_02533.png,happy,neutral,0.0194,0.5979,"neutral(0.60), sad(0.16)",False,Teacher predicted 'neutral' (0.598)
happy_cand_02534.png,happy,neutral,0.2602,0.3763,"neutral(0.38), happy(0.26)",False,Teacher predicted 'neutral' (0.376)
happy_cand_02535.png,happy,neutral,0.2953,0.4976,"neutral(0.50), happy(0.30)",False,Teacher predicted 'neutral' (0.498)
happy_cand_02536.png,happy,happy,0.8573,0.8573,"happy(0.86), disgust(0.07)",True,Accepted
happy_cand_02537.png,happy,happy,0.6846,0.6846,"happy(0.68), neutral(0.14)",False,Low Happy probability (0.685 < 0.7)
happy_cand_02538.png,happy,neutral,0.1052,0.7871,"neutral(0.79), happy(0.11)",False,Teacher predicted 'neutral' (0.787)
happy_cand_02539.png,happy,happy,0.5018,0.5018,"happy(0.50), disgust(0.28)",False,Low Happy probability (0.502 < 0.7)
happy_cand_02540.png,happy,neutral,0.0499,0.7015,"neutral(0.70), angry(0.14)",False,Teacher predicted 'neutral' (0.702)
happy_cand_02541.png,happy,happy,0.5232,0.5232,"happy(0.52), neutral(0.11)",False,Low Happy probability (0.523 < 0.7)
happy_cand_02542.png,happy,happy,0.789,0.789,"happy(0.79), neutral(0.10)",True,Accepted
happy_cand_02543.png,happy,neutral,0.0624,0.6798,"neutral(0.68), sad(0.14)",False,Teacher predicted 'neutral' (0.680)
happy_cand_02544.png,happy,happy,0.4711,0.4711,"happy(0.47), angry(0.18)",False,Low Happy probability (0.471 < 0.7)
happy_cand_02545.png,happy,surprise,0.0319,0.3133,"surprise(0.31), fear(0.24)",False,Teacher predicted 'surprise' (0.313)
happy_cand_02546.png,happy,neutral,0.1056,0.3361,"neutral(0.34), disgust(0.28)",False,Teacher predicted 'neutral' (0.336)
happy_cand_02547.png,happy,fear,0.0487,0.3599,"fear(0.36), sad(0.25)",False,Teacher predicted 'fear' (0.360)
happy_cand_02548.png,happy,happy,0.459,0.459,"happy(0.46), neutral(0.31)",False,Low Happy probability (0.459 < 0.7)
happy_cand_02549.png,happy,neutral,0.2198,0.5304,"neutral(0.53), happy(0.22)",False,Teacher predicted 'neutral' (0.530)
happy_cand_02550.png,happy,happy,0.344,0.344,"happy(0.34), fear(0.16)",False,Low Happy probability (0.344 < 0.7)
happy_cand_02551.png,happy,surprise,0.1829,0.3089,"surprise(0.31), neutral(0.29)",False,Teacher predicted 'surprise' (0.309)
happy_cand_02552.png,happy,happy,0.5224,0.5224,"happy(0.52), neutral(0.26)",False,Low Happy probability (0.522 < 0.7)
happy_cand_02553.png,happy,happy,0.5765,0.5765,"happy(0.58), neutral(0.15)",False,Low Happy probability (0.577 < 0.7)
happy_cand_02554.png,happy,happy,0.3485,0.3485,"happy(0.35), angry(0.23)",False,Low Happy probability (0.349 < 0.7)
happy_cand_02555.png,happy,happy,0.8567,0.8567,"happy(0.86), disgust(0.06)",True,Accepted
happy_cand_02556.png,happy,sad,0.036,0.6967,"sad(0.70), angry(0.10)",False,Teacher predicted 'sad' (0.697)
happy_cand_02557.png,happy,happy,0.8044,0.8044,"happy(0.80), disgust(0.09)",True,Accepted
happy_cand_02558.png,happy,happy,0.6479,0.6479,"happy(0.65), neutral(0.16)",False,Low Happy probability (0.648 < 0.7)
happy_cand_02559.png,happy,neutral,0.2549,0.4656,"neutral(0.47), happy(0.25)",False,Teacher predicted 'neutral' (0.466)
happy_cand_02560.png,happy,happy,0.6257,0.6257,"happy(0.63), angry(0.20)",False,Low Happy probability (0.626 < 0.7)
happy_cand_02561.png,happy,disgust,0.2233,0.384,"disgust(0.38), angry(0.24)",False,Teacher predicted 'disgust' (0.384)
happy_cand_02562.png,happy,happy,0.6903,0.6903,"happy(0.69), neutral(0.11)",False,Low Happy probability (0.690 < 0.7)
happy_cand_02563.png,happy,neutral,0.057,0.6297,"neutral(0.63), sad(0.20)",False,Teacher predicted 'neutral' (0.630)
happy_cand_02564.png,happy,neutral,0.0355,0.8213,"neutral(0.82), angry(0.05)",False,Teacher predicted 'neutral' (0.821)
happy_cand_02565.png,happy,neutral,0.1817,0.535,"neutral(0.53), happy(0.18)",False,Teacher predicted 'neutral' (0.535)
happy_cand_02566.png,happy,happy,0.5448,0.5448,"happy(0.54), neutral(0.15)",False,Low Happy probability (0.545 < 0.7)
happy_cand_02567.png,happy,happy,0.7013,0.7013,"happy(0.70), disgust(0.08)",True,Accepted
happy_cand_02568.png,happy,happy,0.8126,0.8126,"happy(0.81), disgust(0.08)",True,Accepted
happy_cand_02569.png,happy,neutral,0.2981,0.4642,"neutral(0.46), happy(0.30)",False,Teacher predicted 'neutral' (0.464)
happy_cand_02570.png,happy,happy,0.6566,0.6566,"happy(0.66), neutral(0.18)",False,Low Happy probability (0.657 < 0.7)
happy_cand_02571.png,happy,happy,0.77,0.77,"happy(0.77), disgust(0.08)",True,Accepted
happy_cand_02572.png,happy,happy,0.8212,0.8212,"happy(0.82), surprise(0.07)",True,Accepted
happy_cand_02573.png,happy,sad,0.0493,0.2572,"sad(0.26), neutral(0.25)",False,Teacher predicted 'sad' (0.257)
happy_cand_02574.png,happy,happy,0.7664,0.7664,"happy(0.77), disgust(0.09)",True,Accepted
happy_cand_02575.png,happy,happy,0.8161,0.8161,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_02576.png,happy,happy,0.8089,0.8089,"happy(0.81), disgust(0.07)",True,Accepted
happy_cand_02577.png,happy,happy,0.8193,0.8193,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_02578.png,happy,neutral,0.1413,0.3262,"neutral(0.33), angry(0.21)",False,Teacher predicted 'neutral' (0.326)
happy_cand_02579.png,happy,happy,0.7421,0.7421,"happy(0.74), disgust(0.10)",True,Accepted
happy_cand_02580.png,happy,neutral,0.0323,0.6957,"neutral(0.70), angry(0.12)",False,Teacher predicted 'neutral' (0.696)
happy_cand_02581.png,happy,happy,0.8468,0.8468,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_02582.png,happy,happy,0.8357,0.8357,"happy(0.84), disgust(0.08)",True,Accepted
happy_cand_02583.png,happy,neutral,0.1243,0.6219,"neutral(0.62), happy(0.12)",False,Teacher predicted 'neutral' (0.622)
happy_cand_02584.png,happy,neutral,0.1504,0.5645,"neutral(0.56), happy(0.15)",False,Teacher predicted 'neutral' (0.565)
happy_cand_02585.png,happy,neutral,0.3139,0.542,"neutral(0.54), happy(0.31)",False,Teacher predicted 'neutral' (0.542)
happy_cand_02586.png,happy,happy,0.6277,0.6277,"happy(0.63), neutral(0.19)",False,Low Happy probability (0.628 < 0.7)
happy_cand_02587.png,happy,happy,0.5377,0.5377,"happy(0.54), neutral(0.26)",False,Low Happy probability (0.538 < 0.7)
happy_cand_02588.png,happy,neutral,0.2587,0.572,"neutral(0.57), happy(0.26)",False,Teacher predicted 'neutral' (0.572)
happy_cand_02589.png,happy,happy,0.4543,0.4543,"happy(0.45), surprise(0.32)",False,Low Happy probability (0.454 < 0.7)
happy_cand_02590.png,happy,happy,0.6205,0.6205,"happy(0.62), disgust(0.13)",False,Low Happy probability (0.621 < 0.7)
happy_cand_02591.png,happy,happy,0.6713,0.6713,"happy(0.67), neutral(0.18)",False,Low Happy probability (0.671 < 0.7)
happy_cand_02592.png,happy,happy,0.7626,0.7626,"happy(0.76), disgust(0.08)",True,Accepted
happy_cand_02593.png,happy,happy,0.5989,0.5989,"happy(0.60), neutral(0.21)",False,Low Happy probability (0.599 < 0.7)
happy_cand_02594.png,happy,happy,0.7512,0.7512,"happy(0.75), neutral(0.09)",True,Accepted
happy_cand_02595.png,happy,neutral,0.082,0.4183,"neutral(0.42), sad(0.15)",False,Teacher predicted 'neutral' (0.418)
happy_cand_02596.png,happy,neutral,0.0476,0.4418,"neutral(0.44), sad(0.27)",False,Teacher predicted 'neutral' (0.442)
happy_cand_02597.png,happy,happy,0.6535,0.6535,"happy(0.65), angry(0.13)",False,Low Happy probability (0.653 < 0.7)
happy_cand_02598.png,happy,neutral,0.2552,0.5048,"neutral(0.50), happy(0.26)",False,Teacher predicted 'neutral' (0.505)
happy_cand_02599.png,happy,happy,0.6341,0.6341,"happy(0.63), angry(0.10)",False,Low Happy probability (0.634 < 0.7)
happy_cand_02600.png,happy,angry,0.0884,0.5063,"angry(0.51), disgust(0.15)",False,Teacher predicted 'angry' (0.506)
happy_cand_02601.png,happy,happy,0.6866,0.6866,"happy(0.69), disgust(0.10)",False,Low Happy probability (0.687 < 0.7)
happy_cand_02602.png,happy,happy,0.6229,0.6229,"happy(0.62), neutral(0.22)",False,Low Happy probability (0.623 < 0.7)
happy_cand_02603.png,happy,happy,0.7403,0.7403,"happy(0.74), disgust(0.08)",True,Accepted
happy_cand_02604.png,happy,happy,0.8238,0.8238,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_02605.png,happy,happy,0.4171,0.4171,"happy(0.42), neutral(0.20)",False,Low Happy probability (0.417 < 0.7)
happy_cand_02606.png,happy,neutral,0.0689,0.5393,"neutral(0.54), sad(0.17)",False,Teacher predicted 'neutral' (0.539)
happy_cand_02607.png,happy,happy,0.8428,0.8428,"happy(0.84), disgust(0.08)",True,Accepted
happy_cand_02608.png,happy,happy,0.4874,0.4874,"happy(0.49), angry(0.16)",False,Low Happy probability (0.487 < 0.7)
happy_cand_02609.png,happy,happy,0.5845,0.5845,"happy(0.58), neutral(0.22)",False,Low Happy probability (0.584 < 0.7)
happy_cand_02610.png,happy,angry,0.2685,0.3114,"angry(0.31), happy(0.27)",False,Teacher predicted 'angry' (0.311)
happy_cand_02611.png,happy,neutral,0.1606,0.4771,"neutral(0.48), happy(0.16)",False,Teacher predicted 'neutral' (0.477)
happy_cand_02612.png,happy,neutral,0.1738,0.2856,"neutral(0.29), angry(0.25)",False,Teacher predicted 'neutral' (0.286)
happy_cand_02613.png,happy,happy,0.8468,0.8468,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_02614.png,happy,happy,0.8097,0.8097,"happy(0.81), disgust(0.07)",True,Accepted
happy_cand_02615.png,happy,neutral,0.1738,0.678,"neutral(0.68), happy(0.17)",False,Teacher predicted 'neutral' (0.678)
happy_cand_02616.png,happy,happy,0.7657,0.7657,"happy(0.77), disgust(0.09)",True,Accepted
happy_cand_02617.png,happy,neutral,0.0208,0.5843,"neutral(0.58), sad(0.13)",False,Teacher predicted 'neutral' (0.584)
happy_cand_02618.png,happy,neutral,0.0792,0.6904,"neutral(0.69), happy(0.08)",False,Teacher predicted 'neutral' (0.690)
happy_cand_02619.png,happy,happy,0.7627,0.7627,"happy(0.76), disgust(0.08)",True,Accepted
happy_cand_02620.png,happy,happy,0.8744,0.8744,"happy(0.87), disgust(0.06)",True,Accepted
happy_cand_02621.png,happy,disgust,0.095,0.8186,"disgust(0.82), happy(0.09)",False,Teacher predicted 'disgust' (0.819)
happy_cand_02622.png,happy,happy,0.4215,0.4215,"happy(0.42), surprise(0.23)",False,Low Happy probability (0.422 < 0.7)
happy_cand_02623.png,happy,happy,0.3482,0.3482,"happy(0.35), neutral(0.28)",False,Low Happy probability (0.348 < 0.7)
happy_cand_02624.png,happy,happy,0.6979,0.6979,"happy(0.70), neutral(0.11)",False,Low Happy probability (0.698 < 0.7)
happy_cand_02625.png,happy,happy,0.7525,0.7525,"happy(0.75), disgust(0.08)",True,Accepted
happy_cand_02626.png,happy,happy,0.6488,0.6488,"happy(0.65), neutral(0.22)",False,Low Happy probability (0.649 < 0.7)
happy_cand_02627.png,happy,angry,0.2463,0.3147,"angry(0.31), happy(0.25)",False,Teacher predicted 'angry' (0.315)
happy_cand_02628.png,happy,happy,0.823,0.823,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_02629.png,happy,happy,0.7208,0.7208,"happy(0.72), disgust(0.08)",True,Accepted
happy_cand_02630.png,happy,happy,0.5969,0.5969,"happy(0.60), disgust(0.13)",False,Low Happy probability (0.597 < 0.7)
happy_cand_02631.png,happy,neutral,0.0939,0.4947,"neutral(0.49), sad(0.20)",False,Teacher predicted 'neutral' (0.495)
happy_cand_02632.png,happy,happy,0.7786,0.7786,"happy(0.78), disgust(0.10)",True,Accepted
happy_cand_02633.png,happy,happy,0.7507,0.7507,"happy(0.75), disgust(0.09)",True,Accepted
happy_cand_02634.png,happy,angry,0.136,0.2872,"angry(0.29), disgust(0.25)",False,Teacher predicted 'angry' (0.287)
happy_cand_02635.png,happy,happy,0.8663,0.8663,"happy(0.87), disgust(0.08)",True,Accepted
happy_cand_02636.png,happy,happy,0.8,0.8,"happy(0.80), disgust(0.13)",True,Accepted
happy_cand_02637.png,happy,neutral,0.0893,0.8087,"neutral(0.81), happy(0.09)",False,Teacher predicted 'neutral' (0.809)
happy_cand_02638.png,happy,neutral,0.0856,0.2303,"neutral(0.23), surprise(0.22)",False,Teacher predicted 'neutral' (0.230)
happy_cand_02639.png,happy,neutral,0.1363,0.6684,"neutral(0.67), happy(0.14)",False,Teacher predicted 'neutral' (0.668)
happy_cand_02640.png,happy,neutral,0.1082,0.6536,"neutral(0.65), happy(0.11)",False,Teacher predicted 'neutral' (0.654)
happy_cand_02641.png,happy,neutral,0.0963,0.7344,"neutral(0.73), happy(0.10)",False,Teacher predicted 'neutral' (0.734)
happy_cand_02642.png,happy,happy,0.472,0.472,"happy(0.47), neutral(0.27)",False,Low Happy probability (0.472 < 0.7)
happy_cand_02643.png,happy,happy,0.6009,0.6009,"happy(0.60), neutral(0.13)",False,Low Happy probability (0.601 < 0.7)
happy_cand_02644.png,happy,happy,0.8158,0.8158,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_02645.png,happy,happy,0.5664,0.5664,"happy(0.57), neutral(0.14)",False,Low Happy probability (0.566 < 0.7)
happy_cand_02646.png,happy,happy,0.7083,0.7083,"happy(0.71), disgust(0.07)",True,Accepted
happy_cand_02647.png,happy,surprise,0.1712,0.4057,"surprise(0.41), happy(0.17)",False,Teacher predicted 'surprise' (0.406)
happy_cand_02648.png,happy,sad,0.0896,0.469,"sad(0.47), fear(0.15)",False,Teacher predicted 'sad' (0.469)
happy_cand_02649.png,happy,happy,0.6822,0.6822,"happy(0.68), neutral(0.11)",False,Low Happy probability (0.682 < 0.7)
happy_cand_02650.png,happy,happy,0.7249,0.7249,"happy(0.72), neutral(0.14)",True,Accepted
happy_cand_02651.png,happy,neutral,0.1431,0.6525,"neutral(0.65), happy(0.14)",False,Teacher predicted 'neutral' (0.652)
happy_cand_02652.png,happy,neutral,0.096,0.6839,"neutral(0.68), happy(0.10)",False,Teacher predicted 'neutral' (0.684)
happy_cand_02653.png,happy,happy,0.8438,0.8438,"happy(0.84), disgust(0.07)",True,Accepted
happy_cand_02654.png,happy,happy,0.7745,0.7745,"happy(0.77), neutral(0.13)",True,Accepted
happy_cand_02655.png,happy,neutral,0.2583,0.3571,"neutral(0.36), happy(0.26)",False,Teacher predicted 'neutral' (0.357)
happy_cand_02656.png,happy,happy,0.6059,0.6059,"happy(0.61), neutral(0.18)",False,Low Happy probability (0.606 < 0.7)
happy_cand_02657.png,happy,neutral,0.0588,0.6937,"neutral(0.69), surprise(0.11)",False,Teacher predicted 'neutral' (0.694)
happy_cand_02658.png,happy,happy,0.8032,0.8032,"happy(0.80), disgust(0.08)",True,Accepted
happy_cand_02659.png,happy,happy,0.7482,0.7482,"happy(0.75), neutral(0.10)",True,Accepted
happy_cand_02660.png,happy,happy,0.6415,0.6415,"happy(0.64), neutral(0.14)",False,Low Happy probability (0.641 < 0.7)
happy_cand_02661.png,happy,neutral,0.3834,0.4443,"neutral(0.44), happy(0.38)",False,Teacher predicted 'neutral' (0.444)
happy_cand_02662.png,happy,happy,0.8521,0.8521,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_02663.png,happy,happy,0.7905,0.7905,"happy(0.79), disgust(0.09)",True,Accepted
happy_cand_02664.png,happy,happy,0.5266,0.5266,"happy(0.53), neutral(0.29)",False,Low Happy probability (0.527 < 0.7)
happy_cand_02665.png,happy,happy,0.3548,0.3548,"happy(0.35), angry(0.33)",False,Low Happy probability (0.355 < 0.7)
happy_cand_02666.png,happy,happy,0.8102,0.8102,"happy(0.81), disgust(0.08)",True,Accepted
happy_cand_02667.png,happy,happy,0.7717,0.7717,"happy(0.77), disgust(0.08)",True,Accepted
happy_cand_02668.png,happy,happy,0.6223,0.6223,"happy(0.62), disgust(0.15)",False,Low Happy probability (0.622 < 0.7)
happy_cand_02669.png,happy,neutral,0.083,0.35,"neutral(0.35), angry(0.29)",False,Teacher predicted 'neutral' (0.350)
happy_cand_02670.png,happy,happy,0.6807,0.6807,"happy(0.68), neutral(0.15)",False,Low Happy probability (0.681 < 0.7)
happy_cand_02671.png,happy,neutral,0.3331,0.4542,"neutral(0.45), happy(0.33)",False,Teacher predicted 'neutral' (0.454)
happy_cand_02672.png,happy,sad,0.0444,0.3326,"sad(0.33), neutral(0.20)",False,Teacher predicted 'sad' (0.333)
happy_cand_02673.png,happy,happy,0.681,0.681,"happy(0.68), neutral(0.19)",False,Low Happy probability (0.681 < 0.7)
happy_cand_02674.png,happy,happy,0.7668,0.7668,"happy(0.77), disgust(0.07)",True,Accepted
happy_cand_02675.png,happy,disgust,0.195,0.6708,"disgust(0.67), happy(0.19)",False,Teacher predicted 'disgust' (0.671)
happy_cand_02676.png,happy,happy,0.8178,0.8178,"happy(0.82), disgust(0.06)",True,Accepted
happy_cand_02677.png,happy,happy,0.841,0.841,"happy(0.84), disgust(0.07)",True,Accepted
happy_cand_02678.png,happy,happy,0.7692,0.7692,"happy(0.77), angry(0.06)",True,Accepted
happy_cand_02679.png,happy,neutral,0.0492,0.6922,"neutral(0.69), sad(0.10)",False,Teacher predicted 'neutral' (0.692)
happy_cand_02680.png,happy,happy,0.8473,0.8473,"happy(0.85), disgust(0.05)",True,Accepted
happy_cand_02681.png,happy,happy,0.7242,0.7242,"happy(0.72), neutral(0.12)",True,Accepted
happy_cand_02682.png,happy,happy,0.7413,0.7413,"happy(0.74), disgust(0.09)",True,Accepted
happy_cand_02683.png,happy,neutral,0.064,0.683,"neutral(0.68), sad(0.09)",False,Teacher predicted 'neutral' (0.683)
happy_cand_02684.png,happy,neutral,0.0449,0.6394,"neutral(0.64), sad(0.09)",False,Teacher predicted 'neutral' (0.639)
happy_cand_02685.png,happy,neutral,0.0745,0.5348,"neutral(0.53), sad(0.11)",False,Teacher predicted 'neutral' (0.535)
happy_cand_02686.png,happy,neutral,0.2179,0.6132,"neutral(0.61), happy(0.22)",False,Teacher predicted 'neutral' (0.613)
happy_cand_02687.png,happy,disgust,0.0426,0.4094,"disgust(0.41), angry(0.17)",False,Teacher predicted 'disgust' (0.409)
happy_cand_02688.png,happy,happy,0.788,0.788,"happy(0.79), neutral(0.10)",True,Accepted
happy_cand_02689.png,happy,happy,0.8329,0.8329,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_02690.png,happy,happy,0.7882,0.7882,"happy(0.79), disgust(0.08)",True,Accepted
happy_cand_02691.png,happy,neutral,0.379,0.4923,"neutral(0.49), happy(0.38)",False,Teacher predicted 'neutral' (0.492)
happy_cand_02692.png,happy,happy,0.4525,0.4525,"happy(0.45), neutral(0.32)",False,Low Happy probability (0.452 < 0.7)
happy_cand_02693.png,happy,happy,0.5756,0.5756,"happy(0.58), neutral(0.16)",False,Low Happy probability (0.576 < 0.7)
happy_cand_02694.png,happy,neutral,0.2453,0.5297,"neutral(0.53), happy(0.25)",False,Teacher predicted 'neutral' (0.530)
happy_cand_02695.png,happy,neutral,0.0301,0.4435,"neutral(0.44), sad(0.26)",False,Teacher predicted 'neutral' (0.444)
happy_cand_02696.png,happy,happy,0.5651,0.5651,"happy(0.57), neutral(0.19)",False,Low Happy probability (0.565 < 0.7)
happy_cand_02697.png,happy,happy,0.6471,0.6471,"happy(0.65), angry(0.11)",False,Low Happy probability (0.647 < 0.7)
happy_cand_02698.png,happy,happy,0.7753,0.7753,"happy(0.78), neutral(0.07)",True,Accepted
happy_cand_02699.png,happy,happy,0.8241,0.8241,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_02700.png,happy,happy,0.4795,0.4795,"happy(0.48), neutral(0.34)",False,Low Happy probability (0.479 < 0.7)
happy_cand_02701.png,happy,neutral,0.1225,0.5396,"neutral(0.54), angry(0.16)",False,Teacher predicted 'neutral' (0.540)
happy_cand_02702.png,happy,happy,0.6722,0.6722,"happy(0.67), neutral(0.13)",False,Low Happy probability (0.672 < 0.7)
happy_cand_02703.png,happy,happy,0.8693,0.8693,"happy(0.87), disgust(0.07)",True,Accepted
happy_cand_02704.png,happy,neutral,0.0372,0.4448,"neutral(0.44), sad(0.28)",False,Teacher predicted 'neutral' (0.445)
happy_cand_02705.png,happy,happy,0.82,0.82,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_02706.png,happy,angry,0.0364,0.2043,"angry(0.20), disgust(0.19)",False,Teacher predicted 'angry' (0.204)
happy_cand_02707.png,happy,happy,0.5459,0.5459,"happy(0.55), neutral(0.23)",False,Low Happy probability (0.546 < 0.7)
happy_cand_02708.png,happy,happy,0.2937,0.2937,"happy(0.29), fear(0.15)",False,Low Happy probability (0.294 < 0.7)
happy_cand_02709.png,happy,happy,0.8302,0.8302,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_02710.png,happy,happy,0.609,0.609,"happy(0.61), neutral(0.24)",False,Low Happy probability (0.609 < 0.7)
happy_cand_02711.png,happy,happy,0.5406,0.5406,"happy(0.54), neutral(0.15)",False,Low Happy probability (0.541 < 0.7)
happy_cand_02712.png,happy,neutral,0.2008,0.5546,"neutral(0.55), happy(0.20)",False,Teacher predicted 'neutral' (0.555)
happy_cand_02713.png,happy,happy,0.7895,0.7895,"happy(0.79), neutral(0.09)",True,Accepted
happy_cand_02714.png,happy,happy,0.4833,0.4833,"happy(0.48), neutral(0.26)",False,Low Happy probability (0.483 < 0.7)
happy_cand_02715.png,happy,happy,0.655,0.655,"happy(0.66), neutral(0.12)",False,Low Happy probability (0.655 < 0.7)
happy_cand_02716.png,happy,happy,0.4688,0.4688,"happy(0.47), neutral(0.24)",False,Low Happy probability (0.469 < 0.7)
happy_cand_02717.png,happy,happy,0.7206,0.7206,"happy(0.72), surprise(0.07)",True,Accepted
happy_cand_02718.png,happy,happy,0.7557,0.7557,"happy(0.76), disgust(0.08)",True,Accepted
happy_cand_02719.png,happy,neutral,0.238,0.5068,"neutral(0.51), happy(0.24)",False,Teacher predicted 'neutral' (0.507)
happy_cand_02720.png,happy,happy,0.6614,0.6614,"happy(0.66), neutral(0.13)",False,Low Happy probability (0.661 < 0.7)
happy_cand_02721.png,happy,neutral,0.1388,0.5979,"neutral(0.60), happy(0.14)",False,Teacher predicted 'neutral' (0.598)
happy_cand_02722.png,happy,neutral,0.2482,0.4794,"neutral(0.48), happy(0.25)",False,Teacher predicted 'neutral' (0.479)
happy_cand_02723.png,happy,neutral,0.1004,0.5372,"neutral(0.54), sad(0.16)",False,Teacher predicted 'neutral' (0.537)
happy_cand_02724.png,happy,happy,0.5252,0.5252,"happy(0.53), angry(0.15)",False,Low Happy probability (0.525 < 0.7)
happy_cand_02725.png,happy,sad,0.077,0.4792,"sad(0.48), fear(0.12)",False,Teacher predicted 'sad' (0.479)
happy_cand_02726.png,happy,happy,0.7755,0.7755,"happy(0.78), disgust(0.07)",True,Accepted
happy_cand_02727.png,happy,happy,0.2668,0.2668,"happy(0.27), neutral(0.26)",False,Low Happy probability (0.267 < 0.7)
happy_cand_02728.png,happy,happy,0.7446,0.7446,"happy(0.74), disgust(0.08)",True,Accepted
happy_cand_02729.png,happy,happy,0.7207,0.7207,"happy(0.72), disgust(0.10)",True,Accepted
happy_cand_02730.png,happy,happy,0.7278,0.7278,"happy(0.73), disgust(0.09)",True,Accepted
happy_cand_02731.png,happy,happy,0.6023,0.6023,"happy(0.60), neutral(0.26)",False,Low Happy probability (0.602 < 0.7)
happy_cand_02732.png,happy,happy,0.7754,0.7754,"happy(0.78), disgust(0.09)",True,Accepted
happy_cand_02733.png,happy,neutral,0.1648,0.6486,"neutral(0.65), happy(0.16)",False,Teacher predicted 'neutral' (0.649)
happy_cand_02734.png,happy,happy,0.7236,0.7236,"happy(0.72), disgust(0.09)",True,Accepted
happy_cand_02735.png,happy,happy,0.6843,0.6843,"happy(0.68), angry(0.11)",False,Low Happy probability (0.684 < 0.7)
happy_cand_02736.png,happy,happy,0.8455,0.8455,"happy(0.85), disgust(0.09)",True,Accepted
happy_cand_02737.png,happy,happy,0.6041,0.6041,"happy(0.60), neutral(0.22)",False,Low Happy probability (0.604 < 0.7)
happy_cand_02738.png,happy,happy,0.8386,0.8386,"happy(0.84), disgust(0.08)",True,Accepted
happy_cand_02739.png,happy,happy,0.7976,0.7976,"happy(0.80), disgust(0.09)",True,Accepted
happy_cand_02740.png,happy,neutral,0.0488,0.762,"neutral(0.76), angry(0.06)",False,Teacher predicted 'neutral' (0.762)
happy_cand_02741.png,happy,happy,0.605,0.605,"happy(0.61), neutral(0.19)",False,Low Happy probability (0.605 < 0.7)
